taxa	Garcia_Sl	Garcia_Se	Chen_Ha	
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0686238.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0695424.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696734.1		100		
CAH0696734.1		100		
CAH0696734.1		100		
CAH0696734.1		100		
CAH0696734.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0686228.1		100		
CAH0686228.1		100		
CAH0686228.1		100		
CAH0686228.1		100		
CAH0686228.1		100		
CAH0686230.1		100		
CAH0686230.1		100		
CAH0686230.1		100		
CAH0686229.1		100		
CAH0686229.1		100		
CAH0686229.1		100		
CAH0686232.1		100		
CAH0686232.1		100		
CAH0686232.1		100		
CAH0686232.1		100		
CAH0686232.1		100		
CAH0686233.1		100		
CAH0686233.1		100		
CAH0686233.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686241.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686235.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686237.1		100		
CAH0686236.1		100		
CAH0686237.1		100		
CAH0686236.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686237.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0703051.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703051.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0703050.1		100		
CAH0691643.1		100		
CAH0696823.1		100		
CAH0703051.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0694382.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0698284.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677511.1		100		
CAH0677513.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0663680.1		100		
CAH0677513.1		100		
CAH0677513.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0677511.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0683022.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695080.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695079.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695078.1		100		
CAH0695078.1		100		
CAH0695078.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0703046.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695074.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0695076.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0695425.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0694436.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0696755.1		100		
CAH0700629.1		100		
CAH0687935.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694566.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694566.1		100		
CAH0694565.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694565.1		100		
CAH0694566.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694564.1		100		
CAH0694564.1		100		
CAH0694566.1		100		
CAH0694566.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0694565.1		100		
CAH0677517.1		100		
CAH0677519.1		100		
CAH0677519.1		100		
CAH0677519.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0702403.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677509.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0686225.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0677517.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0687980.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0691731.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0697619.1		100		
CAH0697618.1		100		
CAH0697615.1		100		
CAH0697616.1		100		
CAH0697619.1		100		
CAH0697618.1		100		
CAH0677561.1		100		
CAH0697619.1		100		
CAH0697617.1		100		
CAH0697619.1		100		
CAH0697618.1		100		
CAH0697618.1		100		
CAH0697619.1		100		
CAH0697619.1		100		
CAH0694836.1		100		
CAH0697619.1		100		
CAH0697619.1		100		
